id_tmp,nombre
2000200100123,Guerrero Figueroa  Luis Bernardo
2000200100124,vacio
2000200100125,Salgado Rubianes de Paredes  Luz
2000200100125,Espinoza Matos  María Jesús
2000200100125,Kouri Bumachar  Luis Alberto Emilio
2000200100125,Lozada  Rendón de Gamboa  María del Carmen
2000200100125,Marcenaro Frers  Ricardo Arturo
2000200100125,Monsalve Aita  Marianella Jesús
2000200100125,Ramos Santillán  Francisco
2000200100125,Revilla Jurado  Anselmo Vidal
2000200100126,Marcenaro Frers  Ricardo Arturo
2000200100126,Delgado Aparicio  Luis Humberto
2000200100127,Salgado Rubianes de Paredes  Luz
2000200100128,Samalvides Dongo  Helbert Gaspar
2000200100129,Serrato Puse  Willy
2000200100130,Lozada  Rendón de Gamboa  María del Carmen
2000200100131,Kouri Bumachar  Luis Alberto Emilio
2000200100132,Monsalve Aita  Marianella Jesús
2000200100132,Bartra Gonzáles  Angel Miguel
2000200100132,Chiroque Paico  Exequiel
2000200100132,León Trelles  Carlos Hernán
2000200100132,Reggiardo Sayán  Oscar Andrés
2000200100132,Seijas Dávila  Guiomar
2000200100132,Ticona Gómez  Gregorio
2000200100132,Vara Ochoa  Manuel Máximo
2000200100133,Revilla Jurado  Anselmo Vidal
2000200100133,Altuve-Febres Lores  Fernán Romano
2000200100133,Monteverde Temple  Ana Dolores
2000200100134,Cáceres Velásquez  José Luis
2000200100135,Flores-Araoz Esparza  Antero
2000200100136,Donayre Pasquel  Patricia Elizabeth
2000200100136,Cuaresma Sánchez  Carlos Ricardo
2000200100137,Donayre Pasquel  Patricia Elizabeth
2000200100137,Cuaresma Sánchez  Carlos Ricardo
2000200100138,vacio
2000200100139,vacio
2000200100140,vacio
2000200100141,vacio
2000200100142,vacio
2000200100143,vacio
2000200100144,vacio
2000200100145,vacio
2000200100146,León Trelles  Carlos Hernán
2000200100146,Castañeda Castañeda  Rafael Serafin
2000200100146,Elías Ávalos  José Luis
2000200100146,Saavedra Mesones  Cruz Gerardo
2000200100146,Canales Pillaca  Edilberto
2000200100147,Farah Hayn  Eduardo
2000200100147,Palomo Orefice  Antonio
2000200100148,León Trelles  Carlos Hernán
2000200100148,Canales Pillaca  Edilberto
2000200100148,Castañeda Castañeda  Rafael Serafin
2000200100148,Elías Ávalos  José Luis
2000200100149,León Trelles  Carlos Hernán
2000200100150,Terán Adriazola  Rubén
2000200100150,Alva Castro  Luis Juan
2000200100150,Arroyo Cobián  Francisco Javier
2000200100150,Donayre Pasquel  Patricia Elizabeth
2000200100151,Rodas Díaz  Erland Wilmer
2000200100152,Velit Granda  Juan Antonio
2000200100152,Huamán Lu  María del Milagro
2000200100153,Gonzáles Inga  Mario
2000200100154,Samalvides Dongo  Helbert Gaspar
2000200100155,Zumaeta Flores  César Alejandro
2000200100155,Cabanillas Bustamante  Mercedes
2000200100155,Alva Castro  Luis Juan
2000200100155,De La Puente Haya De Besaccia  Elvira Carmela
2000200100156,Donayre Pasquel  Patricia Elizabeth
2000200100157,Delgado Aparicio  Luis Humberto
2000200100157,Flores-Araoz Esparza  Antero
2000200100157,Schenone Ordinola  Miriam Esperanza
2000200100157,Velit Nuñez  Jorge Miguel
2000200100157,Ticona Gómez  Gregorio
2000200100158,Estrada Pérez  Daniel Federico
2000200100158,Pease García  Henry Gustavo
2000200100158,Helfer Palacios  Gloria Gilda
2000200100158,Bueno Quino  Luis Fernando
2000200100158,Paniagua Corazao  Valentín
2000200100159,Soria Monge  Janina Janeth
2000200100159,Rodríguez de Aguilar  Ruby Consuelo
2000200100160,Amorin Bueno  Adolfo Luis
2000200100161,vacio
2000200100162,Ticona Gómez  Gregorio
2000200100162,Alva Castro  Luis Juan
2000200100163,Ticona Gómez  Gregorio
2000200100164,Rey Rey  Rafael
2000200100164,Martínez Morosini  Humberto Augusto
2000200100165,Huamán Lu  María del Milagro
2000200100166,Lozada  Rendón de Gamboa  María del Carmen
2000200100167,Farah Hayn  Eduardo
2000200100168,Pease García  Henry Gustavo
2000200100168,Estrada Pérez  Daniel Federico
2000200100168,Helfer Palacios  Gloria Gilda
2000200100168,Paniagua Corazao  Valentín
2000200100169,Chávez Cossío  Martha Gladys
2000200100170,Gamarra Olivares  Ernesto Ramón
2000200100171,Gamarra Olivares  Ernesto Ramón
2000200100171,Rodríguez de Aguilar  Ruby Consuelo
2000200100172,Delgado Aparicio  Luis Humberto
2000200100173,Alva Castro  Luis Juan
2000200100173,Cabanillas Bustamante  Mercedes
2000200100173,Zumaeta Flores  César Alejandro
2000200100174,Farah Hayn  Eduardo
2000200100175,Cabanillas Bustamante  Mercedes
2000200100175,Alva Castro  Luis Juan
2000200100175,Zumaeta Flores  César Alejandro
2000200100176,Samalvides Dongo  Helbert Gaspar
2000200100176,Elías Ávalos  José Luis
2000200100177,Barrón Cebreros  Xavier Rodolfo
2000200100178,Barrón Cebreros  Xavier Rodolfo
2000200100179,Barrón Cebreros  Xavier Rodolfo
2000200100180,Barrón Cebreros  Xavier Rodolfo
2000200100181,Cáceres Velásquez  José Luis
2000200100182,Velit Granda  Juan Antonio
2000200100182,Huamán Lu  María del Milagro
2000200100183,vacio
2000200100184,vacio
2000200100185,Gamarra Olivares  Ernesto Ramón
2000200100186,vacio
2000200100187,Rodríguez de Aguilar  Ruby Consuelo
2000200100188,vacio
2000200100189,Monsalve Aita  Marianella Jesús
2000200100189,Becerril Rodríguez  Víctor Antonio
2000200100189,Canales Pillaca  Edilberto
2000200100189,Chiroque Paico  Exequiel
2000200100189,Delgado Aparicio  Luis Humberto
2000200100189,Elías Ávalos  José Luis
2000200100189,Espinoza Matos  María Jesús
2000200100189,León Trelles  Carlos Hernán
2000200100189,Macera Dall orso  Pablo Andrés
2000200100189,Manrique Pacheco  Walter
2000200100189,Martínez Del Solar Salgado de Franco  María Cecilia Laura
2000200100189,Mendoza Del Solar  Miguel
2000200100189,Polack Merel  Jorge Víctor
2000200100189,Reátegui Flores  Rolando
2000200100189,Reggiardo Sayán  Oscar Andrés
2000200100189,Rodríguez de Aguilar  Ruby Consuelo
2000200100189,Salinas de Torres  Neri Felipa
2000200100189,Seijas Dávila  Guiomar
2000200100189,Serrato Puse  Willy
2000200100189,Soria Monge  Janina Janeth
2000200100189,Vara Ochoa  Manuel Máximo
2000200100189,Vásquez Villanueva  Absalón
2000200100189,Vega Fernández  Elsa Carmen
2000200100189,Vilchez Malpica  Pedro David
2000200100190,Iberico Nuñez  Luis Carlos Antonio
2000200100191,León Trelles  Carlos Hernán
2000200100191,Castañeda Castañeda  Rafael Serafin
2000200100191,Canales Pillaca  Edilberto
2000200100192,Rodas Díaz  Erland Wilmer
2000200100193,Terán Adriazola  Rubén
2000200100194,vacio
2000200100195,vacio
2000200100196,Kouri Bumachar  Luis Alberto Emilio
2000200100197,Pease García  Henry Gustavo
2000200100197,Bueno Quino  Luis Fernando
2000200100197,Estrada Pérez  Daniel Federico
2000200100197,Helfer Palacios  Gloria Gilda
2000200100197,Paniagua Corazao  Valentín
2000200100198,Pease García  Henry Gustavo
2000200100198,Helfer Palacios  Gloria Gilda
2000200100198,Bueno Quino  Luis Fernando
2000200100199,Pease García  Henry Gustavo
2000200100199,Bueno Quino  Luis Fernando
2000200100199,Helfer Palacios  Gloria Gilda
2000200100200,Amorin Bueno  Adolfo Luis
2000200100201,Marsano Chumbez  Italo Juan
2000200100202,Chávez Cossío  Martha Gladys
2000200100203,Velit Nuñez  Jorge Miguel
2000200100203,Aguirre Altamirano  Guzmán
2000200100203,Alva Castro  Luis Juan
2000200100203,Bueno Quino  Luis Fernando
2000200100203,Cáceres Pérez  Róger Luis
2000200100203,Cruz Loyola  Alberto
2000200100203,Huamán Lu  María del Milagro
2000200100203,Kouri Bumachar  Luis Alberto Emilio
2000200100203,Masías Oyanguren  Manuel Alejandro
2000200100203,Ríos Salcedo  Waldo Enrique
2000200100203,Ticona Gómez  Gregorio
2000200100203,Velit Granda  Juan Antonio
2000200100203,Vilchez Malpica  Pedro David
2000200100203,Waisman Rjavinsthi  Dávid
2000200100203,Tait Villacorta  Cecilia Roxana
2000200100204,Farah Hayn  Eduardo
2000200100204,Altuve-Febres Lores  Fernán Romano
2000200100205,Arroyo Cobián  Francisco Javier
2000200100206,Velit Granda  Juan Antonio
2000200100207,Gamarra Olivares  Ernesto Ramón
2000200100208,Kouri Bumachar  Luis Alberto Emilio
2000200100209,Donayre Pasquel  Patricia Elizabeth
2000200100210,Aguirre Altamirano  Guzmán
2000200100211,Aguirre Altamirano  Guzmán
2000200100211,Arroyo Cobián  Francisco Javier
2000200100211,Altuve-Febres Lores  Fernán Romano
2000200100212,Chávez Cossío  Martha Gladys
2000200100213,Alva Castro  Luis Juan
2000200100213,Cabanillas Bustamante  Mercedes
2000200100213,De La Puente Haya De Besaccia  Elvira Carmela
2000200100213,Estrada Pérez  Daniel Federico
2000200100213,Gamarra Olivares  Ernesto Ramón
2000200100213,Macera Dall orso  Pablo Andrés
2000200100213,Masías Oyanguren  Manuel Alejandro
2000200100213,Olivera Vega  Luis Fernando
2000200100213,Paniagua Corazao  Valentín
2000200100213,Townsend Diez-Canseco  Ana Elena Luisa Cristina
2000200100213,Vásquez Villanueva  Absalón
2000200100213,Zumaeta Flores  César Alejandro
2000200100213,Del Castillo Gálvez  Jorge Alfonso Alejandro
2000200100214,Alva Castro  Luis Juan
2000200100214,Del Castillo Gálvez  Jorge Alfonso Alejandro
2000200100214,Macera Dall orso  Pablo Andrés
2000200100214,Masías Oyanguren  Manuel Alejandro
2000200100214,Tudela Van Breugel-Douglas  Francisco Antonio Gregorio
2000200100214,Vásquez Villanueva  Absalón
2000200100214,Zumaeta Flores  César Alejandro
2000200100214,De La Puente Haya De Besaccia  Elvira Carmela
2000200100215,Canales Pillaca  Edilberto
2000200100215,Elías Ávalos  José Luis
2000200100216,Canales Pillaca  Edilberto
2000200100217,León Trelles  Carlos Hernán
2000200100218,Alva Hart  Beatriz Regina
2000200100218,Barrón Cebreros  Xavier Rodolfo
2000200100219,Aguirre Altamirano  Guzmán
2000200100219,Arroyo Cobián  Francisco Javier
2000200100220,Aguirre Altamirano  Guzmán
2000200100221,vacio
2000200100222,Flores-Araoz Esparza  Antero
2000200100223,Masías Oyanguren  Manuel Alejandro
2000200100224,Cáceres Pérez  Róger Luis
2000200100225,Donayre Pasquel  Patricia Elizabeth
2000200100226,Gamarra Olivares  Ernesto Ramón
2000200100226,Barrón Cebreros  Xavier Rodolfo
2000200100227,Amorin Bueno  Adolfo Luis
2000200100228,Delgado Aparicio  Luis Humberto
2000200100228,Marcenaro Frers  Ricardo Arturo
2000200100228,Schenone Ordinola  Miriam Esperanza
2000200100228,Velit Nuñez  Jorge Miguel
2000200100229,Serrato Puse  Willy
2000200100230,Alva Castro  Luis Juan
2000200100231,Gamarra Olivares  Ernesto Ramón
2000200100232,Estrada Pérez  Daniel Federico
2000200100232,Bueno Quino  Luis Fernando
2000200100232,Helfer Palacios  Gloria Gilda
2000200100232,Morales Mansilla  Pedro Antonio
2000200100232,Paniagua Corazao  Valentín
2000200100232,Pease García  Henry Gustavo
2000200100233,Pease García  Henry Gustavo
2000200100233,Bueno Quino  Luis Fernando
2000200100233,Estrada Pérez  Daniel Federico
2000200100233,Paniagua Corazao  Valentín
2000200100233,Zumaeta Flores  César Alejandro
2000200100233,Taco Tamo  Juan Héctor Alejandro
2000200100233,Townsend Diez-Canseco  Ana Elena Luisa Cristina
2000200100234,Helfer Palacios  Gloria Gilda
2000200100234,Estrada Pérez  Daniel Federico
2000200100234,Morales Mansilla  Pedro Antonio
2000200100234,Paniagua Corazao  Valentín
2000200100234,Pease García  Henry Gustavo
2000200100235,Pease García  Henry Gustavo
2000200100235,Estrada Pérez  Daniel Federico
2000200100235,Helfer Palacios  Gloria Gilda
2000200100235,Paniagua Corazao  Valentín
2000200100235,Townsend Diez-Canseco  Ana Elena Luisa Cristina
2000200100235,Bueno Quino  Luis Fernando
2000200100236,Espinoza Matos  María Jesús
2000200100236,Revilla Jurado  Anselmo Vidal
2000200100237,vacio
2000200100238,Hildebrandt Pérez Treviño  Martha Luz
2000200100238,Chávez Cossío  Martha Gladys
2000200100239,Marsano Chumbez  Italo Juan
2000200100240,Marsano Chumbez  Italo Juan
2000200100241,Marsano Chumbez  Italo Juan
2000200100241,Monteverde Temple  Ana Dolores
2000200100242,Cáceres Pérez  Róger Luis
2000200100243,Cáceres Pérez  Róger Luis
2000200100244,Velit Nuñez  Jorge Miguel
2000200100244,Aguirre Altamirano  Guzmán
2000200100244,Alva Castro  Luis Juan
2000200100244,Arroyo Cobián  Francisco Javier
2000200100244,Cáceres Pérez  Róger Luis
2000200100244,Cuaresma Sánchez  Carlos Ricardo
2000200100244,Cruz Loyola  Alberto
2000200100244,Donayre Pasquel  Patricia Elizabeth
2000200100244,Huamán Lu  María del Milagro
2000200100244,Masías Oyanguren  Manuel Alejandro
2000200100244,Rengifo Ruiz  Marciano Segundo
2000200100244,Rivadeneyra Reátegui  Robinson
2000200100244,Rodríguez de Aguilar  Ruby Consuelo
2000200100244,Tait Villacorta  Cecilia Roxana
2000200100244,Ticona Gómez  Gregorio
2000200100244,Vilchez Malpica  Pedro David
2000200100244,Waisman Rjavinsthi  Dávid
2000200100245,vacio
2000200100246,vacio
2000200100247,Cabanillas Bustamante  Mercedes
2000200100247,Masías Oyanguren  Manuel Alejandro
2000200100248,Flores-Araoz Esparza  Antero
2000200100248,Barrón Cebreros  Xavier Rodolfo
2000200100249,Pease García  Henry Gustavo
2000200100249,Estrada Pérez  Daniel Federico
2000200100249,Helfer Palacios  Gloria Gilda
2000200100249,Morales Mansilla  Pedro Antonio
2000200100249,Paniagua Corazao  Valentín
2000200100249,Donayre Pasquel  Patricia Elizabeth
2000200100250,Velit Granda  Juan Antonio
2000200100251,Espinoza Matos  María Jesús
2000200100252,Bartra Gonzáles  Angel Miguel
