id_tmp,nombre
2011201600009,Eguren Neuenschwander  Juan Carlos
2011201600009,Bedoya de Vivanco  Javier Alonso
2011201600009,Galarreta Velarde  Luis Fernando
2011201600009,Beingolea Delgado  Alberto Ismael
2011201600009,Acuña Nuñez  Richard Frank
2011201600009,Perez Tello De Rodriguez  Maria Soledad
2011201600009,Simon Munaro  Yehude 
2011201600010, Bedoya de Vivanco  Javier Alonso
2011201600010,Iberico Nuñez  Luis 
2011201600010,Alcorta Suero  María Lourdes Pia Luisa
2011201600010,Galarreta Velarde  Luis Fernando
2011201600010,Lay Sun  Humberto
2011201600010,Beingolea Delgado  Alberto Ismael
2011201600010,Acuña Nuñez  Richard Frank
2011201600010,Perez Tello De Rodriguez  Maria Soledad
2011201600010,Simon Munaro  Yehude
2011201600010,Wong Pujada  Enrique 
2011201600011, Lewis Del Alcazar  Norman David
2011201600011,Falconi Picardo  Marco Tulio
2011201600011,Huaire Chuquichaico  Casio Faustino
2011201600011,Inga Vasquez  Leonardo Agustin
2011201600011,Leon Rivera  Jose Raguberto
2011201600011,Monterola Abregu  Wuilian Alfonso
2011201600011,Omonte Durand De Dyer  Maria Del Carmen 
2011201600012,  
2011201600013, Zamudio Briceño  Tomás Martín
2011201600013,Isla Rojas  Víctor
2011201600013,Pari Choquecota  Juan Donato 
2011201600013,Rivas Texeira  Martín Amado
2011201600013,Gamarra Saldivar  Teofilo
2011201600013,Rimarachin Cabrera  Jorge Antonio 
2011201600014, Zamudio Briceño  Tomás Martín
2011201600014,Isla Rojas  Víctor
2011201600014,Pari Choquecota  Juan Donato 
2011201600014,Rivas Texeira  Martín Amado
2011201600014,Gamarra Saldivar  Teofilo
2011201600014,Reynaga Soto  Jhon Arquimides
2011201600014,Rimarachin Cabrera  Jorge Antonio 
2011201600015, Romero Rodriguez  Eulogio Amado
2011201600015,Acha Romani  Walter
2011201600015,Condori Cusi  Ruben
2011201600015,Condori Jahuira  Gladys Natalie
2011201600015,Gutierrez Condor  Josue Manuel
2011201600015,Saavedra Vela  Esther
2011201600015,Tejada Galindo  Sergio Fernando
2011201600015,Yrupailla Montes  Cesar Elmer 
2011201600016, Lopez Cordova  Maria Magdalena
2011201600016,Melgar Valdez  Elard Galo
2011201600016,Sarmiento Betancourt  Freddy Fernando
2011201600016,Tan De Inafuko  Aurelia
2011201600016,Pariona Galindo  Federico
2011201600016,Becerril Rodriguez  Hector Virgilio 
2011201600017, Gagó Perez  Julio César
2011201600017,Elias Avalos  Jose Luis
2011201600017,Hurtado Zamudio  Jesus Panfilo
2011201600017,Neyra Huamani  Rofilio T
2011201600017,Neyra Olaychea  Angel
2011201600017,Schaefer Cuculiza  Karla Melissa
2011201600017,Tan De Inafuko  Aurelia 
2011201600018, Salgado Rubianes  Luz 
2011201600018,Salgado Rubianes  Luz 
2011201600018,Gagó Perez  Julio César
2011201600018,Ramirez Gamarra  Reber Joaquin
2011201600018,Salazar Miranda  Octavio Edilberto
2011201600018,Tan De Inafuko  Aurelia 
2011201600019, Ramirez Gamarra  Reber Joaquin
2011201600019,Bardalez Cochagne  Aldo Maximiliano
2011201600019,Elias Avalos  Jose Luis
2011201600019,Grandez Saldaña  Victor Raul
2011201600019,Pariona Galindo  Federico
2011201600019,Spadaro Philipps  Pedro Carmelo
2011201600019,Tan De Inafuko  Aurelia
2011201600019,Tapia Bernal  Segundo Leocadio 
2011201600020, Ramirez Gamarra  Reber Joaquin
2011201600020,Bardalez Cochagne  Aldo Maximiliano
2011201600020,Elias Avalos  Jose Luis
2011201600020,Pariona Galindo  Federico
2011201600020,Salazar Miranda  Octavio Edilberto
2011201600020,Spadaro Philipps  Pedro Carmelo
2011201600020,Tan De Inafuko  Aurelia
2011201600020,Tapia Bernal  Segundo Leocadio 
2011201600021, Cuculiza Torre  Luisa María
2011201600021,Salgado Rubianes  Luz 
2011201600021,Cuculiza Torre  Luisa María
2011201600021,Lopez Cordova  Maria Magdalena
2011201600021,Neyra Olaychea  Angel
2011201600021,Ramirez Gamarra  Reber Joaquin
2011201600021,Salazar Miranda  Octavio Edilberto 
2011201600022, Zeballos Salinas  Vicente Antonio
2011201600022,Benítez Rivas  Heriberto
2011201600022,Luna Gálvez  José León
2011201600022,Acuña Peralta  Virgilio
2011201600022,Belaunde Moreyra  Martin
2011201600022,Capuñay Quispe  Esther Yovana
2011201600022,Rondon Fudinaga  Gustavo Bernardo 
2011201600023, Uribe Medina  Cenaida Cebastiana
2011201600023,Abugattás Majluf  Daniel Fernando
2011201600023,Rivas Texeira  Martín Amado
2011201600023,Zamudio Briceño  Tomás Martín
2011201600023,Gamarra Saldivar  Teofilo
2011201600023,Rimarachin Cabrera  Jorge Antonio
2011201600023,Solorzano Flores  Ana María 
2011201600024, Uribe Medina  Cenaida Cebastiana
2011201600024,Abugattás Majluf  Daniel Fernando
2011201600024,Rivas Texeira  Martín Amado
2011201600024,Zamudio Briceño  Tomás Martín
2011201600024,Gamarra Saldivar  Teofilo
2011201600024,Rimarachin Cabrera  Jorge Antonio
2011201600024,Solorzano Flores  Ana María 
2011201600025, Lescano Ancieta  Yonhy 
2011201600025,Lescano Ancieta  Yonhy 
2011201600025,Falconi Picardo  Marco Tulio
2011201600025,Guevara Amasifuen  Mesias Antonio
2011201600025,Huaire Chuquichaico  Casio Faustino
2011201600025,Inga Vasquez  Leonardo Agustin
2011201600025,Omonte Durand De Dyer  Maria Del Carmen 
2011201600026, Iberico Nuñez  Luis 
2011201600026,Eguren Neuenschwander  Juan Carlos
2011201600026,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600026,Alcorta Suero  María Lourdes Pia Luisa
2011201600026,Galarreta Velarde  Luis Fernando
2011201600026,Lay Sun  Humberto
2011201600026,Beingolea Delgado  Alberto Ismael
2011201600026,Wong Pujada  Enrique 
2011201600027, Bedoya de Vivanco  Javier Alonso
2011201600027,Iberico Nuñez  Luis 
2011201600027,Eguren Neuenschwander  Juan Carlos
2011201600027,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600027,Alcorta Suero  María Lourdes Pia Luisa
2011201600027,Lay Sun  Humberto
2011201600027,Beingolea Delgado  Alberto Ismael
2011201600027,Wong Pujada  Enrique 
2011201600028, Bedoya de Vivanco  Javier Alonso
2011201600028,Galarreta Velarde  Luis Fernando
2011201600028,Eguren Neuenschwander  Juan Carlos
2011201600028,Wong Pujada  Enrique
2011201600028,Iberico Nuñez  Luis 
2011201600028,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600028,Alcorta Suero  María Lourdes Pia Luisa 
2011201600029, Zamudio Briceño  Tomás Martín
2011201600029,Otárola Peñaranda  Fredy Rolando
2011201600029,Rivas Texeira  Martín Amado
2011201600029,Jara Velasquez  Ana Ethel Del Rosario
2011201600029,Rimarachin Cabrera  Jorge Antonio
2011201600029,Zerillo Bazalar  Manuel Salvador 
2011201600030, Eguren Neuenschwander  Juan Carlos
2011201600030,Iberico Nuñez  Luis 
2011201600030,Eguren Neuenschwander  Juan Carlos
2011201600030,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600030,Bedoya de Vivanco  Javier Alonso
2011201600030,Alcorta Suero  María Lourdes Pia Luisa
2011201600030,Wong Pujada  Enrique 
2011201600031, Eguren Neuenschwander  Juan Carlos
2011201600031,Iberico Nuñez  Luis 
2011201600031,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600031,Bedoya de Vivanco  Javier Alonso
2011201600031,Alcorta Suero  María Lourdes Pia Luisa
2011201600031,Wong Pujada  Enrique 
2011201600032, Eguren Neuenschwander  Juan Carlos
2011201600032,Iberico Nuñez  Luis 
2011201600032,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600032,Bedoya de Vivanco  Javier Alonso
2011201600032,Alcorta Suero  María Lourdes Pia Luisa
2011201600032,Galarreta Velarde  Luis Fernando 
2011201600033, Eguren Neuenschwander  Juan Carlos
2011201600033,Iberico Nuñez  Luis 
2011201600033,Pérez del Solar Cuculiza Gabriela Lourdes
2011201600033,Bedoya de Vivanco  Javier Alonso
2011201600033,Alcorta Suero  María Lourdes Pia Luisa
2011201600033,Wong Pujada  Enrique 
2011201600034, Eguren Neuenschwander  Juan Carlos
2011201600034,Iberico Nuñez  Luis 
2011201600034,Bedoya de Vivanco  Javier Alonso
2011201600034,Galarreta Velarde  Luis Fernando
2011201600034,Alcorta Suero  María Lourdes Pia Luisa
2011201600034,Pérez del Solar Cuculiza Gabriela Lourdes 
2011201600035, Elias Avalos  Jose Luis
2011201600035,Reátegui Flores  Rolando
2011201600035,Gagó Perez  Julio César
2011201600035,Lopez Cordova  Maria Magdalena
2011201600035,Neyra Olaychea  Angel
2011201600035,Rosas Huaranga  Julio Pablo
2011201600035,Spadaro Philipps  Pedro Carmelo
2011201600035,Tan De Inafuko  Aurelia
2011201600035,Tapia Bernal  Segundo Leocadio
2011201600035,Vacchelli Corbetto  Gian Carlo
2011201600035,Valqui Matos  Nestor Antonio 
2011201600036, Grandez Saldaña  Victor Raul
2011201600036,Reátegui Flores  Rolando
2011201600036,Bardalez Cochagne  Aldo Maximiliano
2011201600036,Chihuan Ramos  Leyla Felicita
2011201600036,Hurtado Zamudio  Jesus Panfilo
2011201600036,Lopez Cordova  Maria Magdalena
2011201600036,Medina Ortiz  Antonio
2011201600036,Neyra Olaychea  Angel
2011201600036,Rosas Huaranga  Julio Pablo
2011201600036,Tubino Arias Schreiber  Carlos Mario Del Carmen
2011201600036,Valqui Matos  Nestor Antonio 
2011201600037, Zamudio Briceño  Tomás Martín
2011201600037,Rivas Texeira  Martín Amado
2011201600037,Coari Mamani  Claudia Faustina
2011201600037,Jara Velasquez  Ana Ethel Del Rosario
2011201600037,Rimarachin Cabrera  Jorge Antonio
2011201600037,Zerillo Bazalar  Manuel Salvador 
2011201600038, Zamudio Briceño  Tomás Martín
2011201600038,Uribe Medina  Cenaida Cebastiana
2011201600038,Rivas Texeira  Martín Amado
2011201600038,Gamarra Saldivar  Teofilo
2011201600038,Jara Velasquez  Ana Ethel Del Rosario
2011201600038,Reynaga Soto  Jhon Arquimides
2011201600038,Rimarachin Cabrera  Jorge Antonio 
2011201600039, Zamudio Briceño  Tomás Martín
2011201600039,Rivas Texeira  Martín Amado
2011201600039,Carrillo Cavero  Hugo
2011201600039,Coari Mamani  Claudia Faustina
2011201600039,Jara Velasquez  Ana Ethel Del Rosario
2011201600039,Zerillo Bazalar  Manuel Salvador 
2011201600040, Zamudio Briceño  Tomás Martín
2011201600040,Rivas Texeira  Martín Amado
2011201600040,Carrillo Cavero  Hugo
2011201600040,Coari Mamani  Claudia Faustina
2011201600040,Jara Velasquez  Ana Ethel Del Rosario
2011201600040,Zerillo Bazalar  Manuel Salvador 
2011201600041, Zamudio Briceño  Tomás Martín
2011201600041,Rivas Texeira  Martín Amado
2011201600041,Carrillo Cavero  Hugo
2011201600041,Coari Mamani  Claudia Faustina
2011201600041,Jara Velasquez  Ana Ethel Del Rosario
2011201600041,Zerillo Bazalar  Manuel Salvador 
2011201600042,  
2011201600043,  
2011201600044,  
2011201600045, Tapia Bernal  Segundo Leocadio
2011201600045,Becerril Rodriguez  Hector Virgilio
2011201600045,Hurtado Zamudio  Jesus Panfilo
2011201600045,Tan De Inafuko  Aurelia
2011201600045,Ramirez Gamarra  Reber Joaquin
2011201600045,Sarmiento Betancourt  Freddy Fernando
2011201600045,Bardalez Cochagne  Aldo Maximiliano
2011201600045,Yovera Flores  Alejandro
2011201600045,Valqui Matos  Nestor Antonio
2011201600045,Salgado Rubianes  Luz  
2011201600046,  
2011201600047, Diez Canseco Cisneros  Javier
2011201600047,Pari Choquecota  Juan Donato 
2011201600047,Apaza Condori  Emiliano
2011201600047,Carrillo Cavero  Hugo
2011201600047,Coari Mamani  Claudia Faustina
2011201600047,Condori Jahuira  Gladys Natalie
2011201600047,Mendoza Frisch  Veronika Fanny
2011201600047,Saavedra Vela  Esther
2011201600047,Valencia Quiroz  Jaime Ruben 
2011201600048, Bardalez Cochagne  Aldo Maximiliano
2011201600048,Chacón de Vettori  Cecilia Isabel
2011201600048,Elias Avalos  Jose Luis
2011201600048,Medina Ortiz  Antonio
2011201600048,Rosas Huaranga  Julio Pablo
2011201600048,Valqui Matos  Nestor Antonio 
2011201600049, Coari Mamani  Claudia Faustina
2011201600049,Pari Choquecota  Juan Donato 
2011201600049,Rivas Texeira  Martín Amado
2011201600049,Apaza Condori  Emiliano
2011201600049,Condori Cusi  Ruben
2011201600049,Gastañadui Ramirez  Santiago
2011201600049,Oseda Soto  Doris Gladys
2011201600049,Saavedra Vela  Esther 
2011201600050, Lescano Ancieta  Yonhy 
2011201600050,Merino De Lama  Manuel
2011201600050,Omonte Durand De Dyer  Maria Del Carmen
2011201600050,Huaire Chuquichaico  Casio Faustino
2011201600050,Valle Ramirez  Willyam Tito
2011201600050,Julca Jara  Dalmacio Modesto
2011201600050,Inga Vasquez  Leonardo Agustin
2011201600050,Castagnino Lema  Juan Cesar
2011201600050,Guevara Amasifuen  Mesias Antonio
2011201600050,Lewis Del Alcazar  Norman David 
2011201600051, Lescano Ancieta  Yonhy 
2011201600051,Merino De Lama  Manuel
2011201600051,Castagnino Lema  Juan Cesar
2011201600051,Espinoza Rosales  Rennan Samuel
2011201600051,Guevara Amasifuen  Mesias Antonio
2011201600051,Inga Vasquez  Leonardo Agustin
2011201600051,Julca Jara  Dalmacio Modesto
2011201600051,Lewis Del Alcazar  Norman David
2011201600051,Monterola Abregu  Wuilian Alfonso
2011201600051,Omonte Durand De Dyer  Maria Del Carmen
2011201600051,Valle Ramirez  Willyam Tito 
2011201600052, Lescano Ancieta  Yonhy 
2011201600052,Merino De Lama  Manuel
2011201600052,Castagnino Lema  Juan Cesar
2011201600052,Espinoza Rosales  Rennan Samuel
2011201600052,Guevara Amasifuen  Mesias Antonio
2011201600052,Inga Vasquez  Leonardo Agustin
2011201600052,Julca Jara  Dalmacio Modesto
2011201600052,Lewis Del Alcazar  Norman David
2011201600052,Omonte Durand De Dyer  Maria Del Carmen
2011201600052,Valle Ramirez  Willyam Tito 
2011201600053, Lescano Ancieta  Yonhy 
2011201600053,Merino De Lama  Manuel
2011201600053,Castagnino Lema  Juan Cesar
2011201600053,Espinoza Rosales  Rennan Samuel
2011201600053,Falconi Picardo  Marco Tulio
2011201600053,Huaire Chuquichaico  Casio Faustino
2011201600053,Inga Vasquez  Leonardo Agustin
2011201600053,Julca Jara  Dalmacio Modesto
2011201600053,Lewis Del Alcazar  Norman David
2011201600053,Omonte Durand De Dyer  Maria Del Carmen
2011201600053,Valle Ramirez  Willyam Tito 
2011201600054, Lescano Ancieta  Yonhy 
2011201600054,Merino De Lama  Manuel
2011201600054,Castagnino Lema  Juan Cesar
2011201600054,Espinoza Rosales  Rennan Samuel
2011201600054,Guevara Amasifuen  Mesias Antonio
2011201600054,Huaire Chuquichaico  Casio Faustino
2011201600054,Inga Vasquez  Leonardo Agustin
2011201600054,Lewis Del Alcazar  Norman David
2011201600054,Omonte Durand De Dyer  Maria Del Carmen
2011201600054,Valle Ramirez  Willyam Tito 
2011201600055, Lescano Ancieta  Yonhy 
2011201600055,Omonte Durand De Dyer  Maria Del Carmen
2011201600055,Falconi Picardo  Marco Tulio
2011201600055,Valle Ramirez  Willyam Tito
2011201600055,Huaire Chuquichaico  Casio Faustino
2011201600055,Castagnino Lema  Juan Cesar
2011201600055,Julca Jara  Dalmacio Modesto
2011201600055,Lewis Del Alcazar  Norman David
2011201600055,Espinoza Rosales  Rennan Samuel
2011201600055,Merino De Lama  Manuel
2011201600055,Inga Vasquez  Leonardo Agustin 
2011201600056, Lescano Ancieta  Yonhy 
2011201600056,Omonte Durand De Dyer  Maria Del Carmen
2011201600056,Valle Ramirez  Willyam Tito
2011201600056,Lewis Del Alcazar  Norman David
2011201600056,Huaire Chuquichaico  Casio Faustino
2011201600056,Julca Jara  Dalmacio Modesto
2011201600056,Merino De Lama  Manuel
2011201600056,Castagnino Lema  Juan Cesar
2011201600056,Guevara Amasifuen  Mesias Antonio
2011201600056,Falconi Picardo  Marco Tulio
2011201600056,Inga Vasquez  Leonardo Agustin 
2011201600057, Lescano Ancieta  Yonhy 
2011201600057,Merino De Lama  Manuel
2011201600057,Castagnino Lema  Juan Cesar
2011201600057,Falconi Picardo  Marco Tulio
2011201600057,Huaire Chuquichaico  Casio Faustino
2011201600057,Inga Vasquez  Leonardo Agustin
2011201600057,Julca Jara  Dalmacio Modesto
2011201600057,Lewis Del Alcazar  Norman David
2011201600057,Omonte Durand De Dyer  Maria Del Carmen
2011201600057,Valle Ramirez  Willyam Tito 
2011201600058, Lescano Ancieta  Yonhy 
2011201600058,Merino De Lama  Manuel
2011201600058,Castagnino Lema  Juan Cesar
2011201600058,Espinoza Rosales  Rennan Samuel
2011201600058,Falconi Picardo  Marco Tulio
2011201600058,Huaire Chuquichaico  Casio Faustino
2011201600058,Inga Vasquez  Leonardo Agustin
2011201600058,Julca Jara  Dalmacio Modesto
2011201600058,Omonte Durand De Dyer  Maria Del Carmen
2011201600058,Valle Ramirez  Willyam Tito 
2011201600059, Lescano Ancieta  Yonhy 
2011201600059,Merino De Lama  Manuel
2011201600059,Castagnino Lema  Juan Cesar
2011201600059,Espinoza Rosales  Rennan Samuel
2011201600059,Huaire Chuquichaico  Casio Faustino
2011201600059,Inga Vasquez  Leonardo Agustin
2011201600059,Julca Jara  Dalmacio Modesto
2011201600059,Lewis Del Alcazar  Norman David
2011201600059,Omonte Durand De Dyer  Maria Del Carmen
2011201600059,Valle Ramirez  Willyam Tito 
2011201600060, Lescano Ancieta  Yonhy 
2011201600060,Merino De Lama  Manuel
2011201600060,Castagnino Lema  Juan Cesar
2011201600060,Crisologo Espejo  Victor Walberto
2011201600060,Espinoza Rosales  Rennan Samuel
2011201600060,Huaire Chuquichaico  Casio Faustino
2011201600060,Inga Vasquez  Leonardo Agustin
2011201600060,Julca Jara  Dalmacio Modesto
2011201600060,Lewis Del Alcazar  Norman David
2011201600060,Omonte Durand De Dyer  Maria Del Carmen
2011201600060,Valle Ramirez  Willyam Tito 
2011201600061, Lescano Ancieta  Yonhy 
2011201600061,Merino De Lama  Manuel
2011201600061,Castagnino Lema  Juan Cesar
2011201600061,Crisologo Espejo  Victor Walberto
2011201600061,Espinoza Rosales  Rennan Samuel
2011201600061,Guevara Amasifuen  Mesias Antonio
2011201600061,Huaire Chuquichaico  Casio Faustino
2011201600061,Julca Jara  Dalmacio Modesto
2011201600061,Lewis Del Alcazar  Norman David
2011201600061,Monterola Abregu  Wuilian Alfonso
2011201600061,Omonte Durand De Dyer  Maria Del Carmen
2011201600061,Valle Ramirez  Willyam Tito 
2011201600062, Lescano Ancieta  Yonhy 
2011201600062,Merino De Lama  Manuel
2011201600062,Espinoza Rosales  Rennan Samuel
2011201600062,Huaire Chuquichaico  Casio Faustino
2011201600062,Inga Vasquez  Leonardo Agustin
2011201600062,Julca Jara  Dalmacio Modesto
2011201600062,Lewis Del Alcazar  Norman David
2011201600062,Omonte Durand De Dyer  Maria Del Carmen
2011201600062,Valle Ramirez  Willyam Tito 
2011201600063, Lescano Ancieta  Yonhy 
2011201600063,Merino De Lama  Manuel
2011201600063,Castagnino Lema  Juan Cesar
2011201600063,Falconi Picardo  Marco Tulio
2011201600063,Guevara Amasifuen  Mesias Antonio
2011201600063,Huaire Chuquichaico  Casio Faustino
2011201600063,Inga Vasquez  Leonardo Agustin
2011201600063,Julca Jara  Dalmacio Modesto
2011201600063,Lewis Del Alcazar  Norman David
2011201600063,Omonte Durand De Dyer  Maria Del Carmen
2011201600063,Valle Ramirez  Willyam Tito 
2011201600064, Lescano Ancieta  Yonhy 
2011201600064,Merino De Lama  Manuel
2011201600064,Castagnino Lema  Juan Cesar
2011201600064,Espinoza Rosales  Rennan Samuel
2011201600064,Huaire Chuquichaico  Casio Faustino
2011201600064,Inga Vasquez  Leonardo Agustin
2011201600064,Julca Jara  Dalmacio Modesto
2011201600064,Lewis Del Alcazar  Norman David
2011201600064,Omonte Durand De Dyer  Maria Del Carmen
2011201600064,Valle Ramirez  Willyam Tito 
2011201600065, Lescano Ancieta  Yonhy 
2011201600065,Merino De Lama  Manuel
2011201600065,Espinoza Rosales  Rennan Samuel
2011201600065,Huaire Chuquichaico  Casio Faustino
2011201600065,Inga Vasquez  Leonardo Agustin
2011201600065,Julca Jara  Dalmacio Modesto
2011201600065,Lewis Del Alcazar  Norman David
2011201600065,Omonte Durand De Dyer  Maria Del Carmen
2011201600065,Valle Ramirez  Willyam Tito 
2011201600066, Lescano Ancieta  Yonhy 
2011201600066,Castagnino Lema  Juan Cesar
2011201600066,Guevara Amasifuen  Mesias Antonio
2011201600066,Huaire Chuquichaico  Casio Faustino
2011201600066,Inga Vasquez  Leonardo Agustin
2011201600066,Julca Jara  Dalmacio Modesto
2011201600066,Lewis Del Alcazar  Norman David
2011201600066,Monterola Abregu  Wuilian Alfonso
2011201600066,Omonte Durand De Dyer  Maria Del Carmen
2011201600066,Valle Ramirez  Willyam Tito 
2011201600067, Lescano Ancieta  Yonhy 
2011201600067,Lescano Ancieta  Yonhy 
2011201600067,Merino De Lama  Manuel
2011201600067,Castagnino Lema  Juan Cesar
2011201600067,Falconi Picardo  Marco Tulio
2011201600067,Guevara Amasifuen  Mesias Antonio
2011201600067,Huaire Chuquichaico  Casio Faustino
2011201600067,Inga Vasquez  Leonardo Agustin
2011201600067,Julca Jara  Dalmacio Modesto
2011201600067,Lewis Del Alcazar  Norman David
2011201600067,Omonte Durand De Dyer  Maria Del Carmen
2011201600067,Valle Ramirez  Willyam Tito 
2011201600068, Lescano Ancieta  Yonhy 
2011201600068,Merino De Lama  Manuel
2011201600068,Castagnino Lema  Juan Cesar
2011201600068,Espinoza Rosales  Rennan Samuel
2011201600068,Guevara Amasifuen  Mesias Antonio
2011201600068,Huaire Chuquichaico  Casio Faustino
2011201600068,Inga Vasquez  Leonardo Agustin
2011201600068,Julca Jara  Dalmacio Modesto
2011201600068,Omonte Durand De Dyer  Maria Del Carmen
2011201600068,Valle Ramirez  Willyam Tito 
2011201600069, Lescano Ancieta  Yonhy 
2011201600069,Merino De Lama  Manuel
2011201600069,Castagnino Lema  Juan Cesar
2011201600069,Espinoza Rosales  Rennan Samuel
2011201600069,Guevara Amasifuen  Mesias Antonio
2011201600069,Huaire Chuquichaico  Casio Faustino
2011201600069,Inga Vasquez  Leonardo Agustin
2011201600069,Julca Jara  Dalmacio Modesto
2011201600069,Lewis Del Alcazar  Norman David
2011201600069,Monterola Abregu  Wuilian Alfonso
2011201600069,Omonte Durand De Dyer  Maria Del Carmen
2011201600069,Valle Ramirez  Willyam Tito 
2011201600070, Lescano Ancieta  Yonhy 
2011201600070,Castagnino Lema  Juan Cesar
2011201600070,Espinoza Rosales  Rennan Samuel
2011201600070,Huaire Chuquichaico  Casio Faustino
2011201600070,Inga Vasquez  Leonardo Agustin
2011201600070,Julca Jara  Dalmacio Modesto
2011201600070,Lewis Del Alcazar  Norman David
2011201600070,Omonte Durand De Dyer  Maria Del Carmen
2011201600070,Valle Ramirez  Willyam Tito 
2011201600071, Lescano Ancieta  Yonhy 
2011201600071,Merino De Lama  Manuel
2011201600071,Falconi Picardo  Marco Tulio
2011201600071,Guevara Amasifuen  Mesias Antonio
2011201600071,Huaire Chuquichaico  Casio Faustino
2011201600071,Inga Vasquez  Leonardo Agustin
2011201600071,Julca Jara  Dalmacio Modesto
2011201600071,Lewis Del Alcazar  Norman David
2011201600071,Monterola Abregu  Wuilian Alfonso
2011201600071,Omonte Durand De Dyer  Maria Del Carmen
2011201600071,Valle Ramirez  Willyam Tito 
2011201600072, Chacón de Vettori  Cecilia Isabel
2011201600072,Salgado Rubianes  Luz 
2011201600072,Reátegui Flores  Rolando
2011201600072,Bardalez Cochagne  Aldo Maximiliano
2011201600072,Kobashigawa Kobashigawa  Ramon
2011201600072,Medina Ortiz  Antonio 
2011201600073, Chacón de Vettori  Cecilia Isabel
2011201600073,Salgado Rubianes  Luz 
2011201600073,Reátegui Flores  Rolando
2011201600073,Bardalez Cochagne  Aldo Maximiliano
2011201600073,Kobashigawa Kobashigawa  Ramon
2011201600073,Medina Ortiz  Antonio 
2011201600074, Chacón de Vettori  Cecilia Isabel
2011201600074,Salgado Rubianes  Luz 
2011201600074,Reátegui Flores  Rolando
2011201600074,Bardalez Cochagne  Aldo Maximiliano
2011201600074,Kobashigawa Kobashigawa  Ramon
2011201600074,Medina Ortiz  Antonio 
2011201600075, Chacón de Vettori  Cecilia Isabel
2011201600075,Salgado Rubianes  Luz 
2011201600075,Reátegui Flores  Rolando
2011201600075,Bardalez Cochagne  Aldo Maximiliano
2011201600075,Kobashigawa Kobashigawa  Ramon
